4531, 9, 382591515.03542, 78396.7788574067, 3065116.46907085, 367245539.690885, 195562000.501741, 97566810.2291996, 0.000259138696099733, 0.000236964084006008, 398829031.472463, 195562909.11379, 97576199.2637318, 0.00026858139363194, 0.00029017768729321
4532, 9, 415054589.367309, 74872.6459343478, 3221172.13038391, 398829031.472463, 195562909.11379, 97576199.2637318, 0.00026858139363194, 0.00029017768729321, 431129979.770271, 195558821.991653, 97574865.8724018, 0.000406954412395249, 0.000337874041785055
4533, 9, 447244864.993319, 420828.108494309, 3174315.65637922, 431129979.770271, 195558821.991653, 97574865.8724018, 0.000406954412395249, 0.000337874041785055, 463193385.031431, 195559004.654558, 97573175.9003974, 0.000410131681151296, 0.000344174511441447
4534, 9, 479101877.53435, 93123.4728827616, 3069196.48483777, 463193385.031431, 195559004.654558, 97573175.9003974, 0.000410131681151296, 0.000344174511441447, 494537581.485493, 195557310.634662, 97567825.2616824, 0.000538629943905588, 0.00038142209806451
4535, 9, 509934609.208361, 429670.862833693, 3023100.82942015, 494537581.485493, 195557310.634662, 97567825.2616824, 0.000538629943905588, 0.00038142209806451, 525164620.062263, 195555613.495463, 97565947.6011193, 0.000542987160020886, 0.000387605569383079
4536, 9, 540435146.59999, 86697.2504269056, 2949136.31743383, 525164620.062263, 195555613.495463, 97565947.6011193, 0.000542987160020886, 0.000387605569383079, 555232843.611597, 195553833.132867, 97561031.9816963, 0.000678093365524057, 0.000426336250127034
4537, 9, 570070043.106023, 438588.14697926, 2879646.57033193, 555232843.611597, 195553833.132867, 97561031.9816963, 0.000678093365524057, 0.000426336250127034, 584822400.5469, 195554077.235317, 97559879.1668957, 0.000683551419022953, 0.000430789607892598
4538, 9, 599547555.695613, 310083.972390742, 2866640.30512547, 584822400.5469, 195554077.235317, 97559879.1668957, 0.000683551419022953, 0.000430789607892598, 613934021.648558, 195552737.406855, 97555927.7730113, 0.000688990833656299, 0.000442731841867985
4539, 9, 628338661.51875, 268514.743024744, 2797387.09625506, 613934021.648558, 195552737.406855, 97555927.7730113, 0.000688990833656299, 0.000442731841867985, 642328382.554954, 195550779.43788, 97551067.2967882, 0.000697275440402213, 0.000458797162554067
4540, 9, 656360420.484025, 426452.3575933, 2779070.71544898, 642328382.554954, 195550779.43788, 97551067.2967882, 0.000697275440402213, 0.000458797162554067, 670561676.453554, 195550720.224006, 97553109.7065064, 0.000694851654718205, 0.000463432660564266
4541, 9, 684728126.802924, 283694.052575365, 2723821.88383424, 670561676.453554, 195550720.224006, 97553109.7065064, 0.000694851654718205, 0.000463432660564266, 698556956.320709, 195549704.421629, 97548568.884076, 0.000702848870004948, 0.000477808859722019
4542, 9, 712358984.159819, 458774.392064207, 2709044.18781459, 698556956.320709, 195549704.421629, 97548568.884076, 0.000702848870004948, 0.000477808859722019, 726073481.117804, 195547915.273103, 97547297.5973174, 0.000709225059800598, 0.000481908863589886
4543, 9, 739824862.406785, 106139.74930054, 2787397.06041241, 726073481.117804, 195547915.273103, 97547297.5973174, 0.000709225059800598, 0.000481908863589886, 754467104.700437, 195551426.769359, 97558614.4077931, 0.000672522206786521, 0.000524864716208275
4544, 9, 769067049.25486, 442551.923273836, 2865121.24781454, 754467104.700437, 195551426.769359, 97558614.4077931, 0.000672522206786521, 0.000524864716208275, 783578978.481121, 195550930.616023, 97557097.8949767, 0.000678107524312775, 0.000529805327748288
4545, 9, 798051003.802264, 68151.7735800159, 2804181.618922, 783578978.481121, 195550930.616023, 97557097.8949767, 0.000678107524312775, 0.000529805327748288, 812450878.479105, 195547907.510926, 97555577.404721, 0.000819867636917245, 0.000578506326728204
4546, 9, 826803283.420873, 421311.1185952, 2856841.8898555, 812450878.479105, 195547907.510926, 97555577.404721, 0.000819867636917245, 0.000578506326728204, 841323150.170927, 195548465.825929, 97557185.7600869, 0.000820840572715341, 0.000582793344498183
4547, 9, 855799968.350743, 127957.426474301, 2835766.03358173, 841323150.170927, 195548465.825929, 97557185.7600869, 0.000820840572715341, 0.000582793344498183, 869716375.485768, 195545846.240884, 97550197.5228938, 0.000895106146160309, 0.000618204345471673
4548, 9, 883721948.517021, 260372.166211292, 2707224.76131749, 869716375.485768, 195545846.240884, 97550197.5228938, 0.000895106146160309, 0.000618204345471673, 897312356.833554, 195544883.413401, 97545095.4469665, 0.000904522064457728, 0.000634489307988197
4549, 9, 910866378.061661, 430852.664919612, 2698942.23538065, 897312356.833554, 195544883.413401, 97545095.4469665, 0.000904522064457728, 0.000634489307988197, 924590458.544464, 195546701.604913, 97547157.9728427, 0.000902213590981897, 0.000639028459844137
4550, 9, 938309742.502106, 457211.824392442, 2703624.28277588, 924590458.544464, 195546701.604913, 97547157.9728427, 0.000902213590981897, 0.000639028459844137, 952026291.07207, 195546292.28327, 97546703.6608388, 0.000908184423149294, 0.00064201353401997
4551, 9, 965706200.575976, 126635.1440487, 2679087.0195483, 952026291.07207, 195546292.28327, 97546703.6608388, 0.000908184423149294, 0.00064201353401997, 978905166.997663, 195545507.044835, 97539557.8628142, 0.000985147635958694, 0.000678530902603303
4552, 9, 992113215.356308, 266209.781966914, 2553357.70612836, 978905166.997663, 195545507.044835, 97539557.8628142, 0.000985147635958694, 0.000678530902603303, 1004985510.37229, 195543218.667937, 97534580.4508242, 0.000996142320588204, 0.00069385398132971
4553, 9, 1017826577.63272, 476597.399970661, 2541875.57268178, 1004985510.37229, 195543218.667937, 97534580.4508242, 0.000996142320588204, 0.00069385398132971, 1030668005.92902, 195542077.615669, 97534576.6107532, 0.001001245550353, 0.000696164329986656
4554, 9, 1043539367.99637, 215178.754439996, 2555646.87797761, 1030668005.92902, 195542077.615669, 97534576.6107532, 0.001001245550353, 0.000696164329986656, 1056828612.25706, 195545298.575257, 97540788.4753564, 0.000973001647980366, 0.000710926516871128
4555, 9, 1070100114.59173, 158679.939392437, 2694987.51096761, 1056828612.25706, 195545298.575257, 97540788.4753564, 0.000973001647980366, 0.000710926516871128, 1084026319.6592, 195548157.476875, 97549373.2262845, 0.000934666187449666, 0.00073533517996734
4556, 9, 1097902995.3765, 449581.648666651, 2716091.98156786, 1084026319.6592, 195548157.476875, 97549373.2262845, 0.000934666187449666, 0.00073533517996734, 1111861558.80595, 195546603.746605, 97549672.4749969, 0.000939204792931632, 0.000738202782958826
4557, 9, 1125735181.41339, 431963.927684658, 2722089.56945634, 1111861558.80595, 195546603.746605, 97549672.4749969, 0.000939204792931632, 0.000738202782958826, 1139776915.69215, 195549109.647043, 97551296.6643694, 0.000939137501325119, 0.000742145835698154
4558, 9, 1153763263.34965, 412554.720969629, 2782551.58750653, 1139776915.69215, 195549109.647043, 97551296.6643694, 0.000939137501325119, 0.000742145835698154, 1168011341.61984, 195549930.929752, 97553586.8431389, 0.000936105639040196, 0.000747211321723902
4559, 9, 1182257703.30268, 400956.319604274, 2757998.93506265, 1168011341.61984, 195549930.929752, 97553586.8431389, 0.000936105639040196, 0.000747211321723902, 1196245505.38647, 195549027.850514, 97550987.9488976, 0.000941904876582195, 0.000754342595561717
4560, 9, 1210236549.35031, 75932.1638858895, 2857304.614856, 1196245505.38647, 195549027.850514, 97550987.9488976, 0.000941904876582195, 0.000754342595561717, 1225117019.98777, 195547705.280922, 97561853.696093, 0.000954713940667805, 0.00081511030663528
4561, 9, 1240029304.93969, 420104.87943971, 2939329.70056224, 1225117019.98777, 195547705.280922, 97561853.696093, 0.000954713940667805, 0.00081511030663528, 1255026199.48849, 195548158.29985, 97562685.555528, 0.000958629600949166, 0.000818822351292232
4562, 9, 1269943628.33394, 432537.106438761, 2925319.47741342, 1255026199.48849, 195548158.29985, 97562685.555528, 0.000958629600949166, 0.000818822351292232, 1284855685.75651, 195548731.570637, 97561860.2749776, 0.000964440638358857, 0.000822898336019478
4563, 9, 1299731820.82962, 137931.502731686, 2868127.51800942, 1284855685.75651, 195548731.570637, 97561860.2749776, 0.000964440638358857, 0.000822898336019478, 1314046902.86489, 195547487.96711, 97554960.2035609, 0.00103046082677788, 0.000857392748637232
4564, 9, 1328359540.52479, 65591.8436097314, 2792132.71321678, 1314046902.86489, 195547487.96711, 97554960.2035609, 0.00103046082677788, 0.000857392748637232, 1342600229.97822, 195544247.378718, 97553540.6987922, 0.00117397228082864, 0.000907507855565911
4565, 9, 1356791483.45018, 415159.886057885, 2812162.56262255, 1342600229.97822, 195544247.378718, 97553540.6987922, 0.00117397228082864, 0.000907507855565911, 1371152521.10238, 195545040.599953, 97555689.3859753, 0.00117257810958421, 0.000912677727047316
4566, 9, 1385554246.32863, 191638.817632889, 2760322.38014388, 1371152521.10238, 195545040.599953, 97555689.3859753, 0.00117257810958421, 0.000912677727047316, 1399387698.86236, 195542754.749559, 97549031.8488338, 0.00119742313167568, 0.00093872477479478
4567, 9, 1413267220.95198, 451834.544541712, 2713361.77096891, 1399387698.86236, 195542754.749559, 97549031.8488338, 0.00119742313167568, 0.00093872477479478, 1427062990.16296, 195541737.109323, 97548428.3934528, 0.00120382316179247, 0.00094184009257599
4568, 9, 1440893847.25982, 135139.300202904, 2834093.37069654, 1427062990.16296, 195541737.109323, 97548428.3934528, 0.00120382316179247, 0.00094184009257599, 1455536257.31901, 195544959.61413, 97558267.2643871, 0.00116864209221868, 0.000975660151094826
4569, 9, 1470094203.56029, 147075.080977876, 2846506.82702613, 1455536257.31901, 195544959.61413, 97558267.2643871, 0.00116864209221868, 0.000975660151094826, 1484090096.9233, 195543370.373565, 97551140.0912198, 0.00122393639602196, 0.00100819872442779
4570, 9, 1498129585.11616, 449332.583725229, 2722873.14906216, 1484090096.9233, 195543370.373565, 97551140.0912198, 0.00122393639602196, 0.00100819872442779, 1512085390.3108, 195543584.394154, 97550318.0287154, 0.00123042113221076, 0.00101162833904139
4571, 9, 1526048203.62669, 448243.601407527, 2716383.88400865, 1512085390.3108, 195543584.394154, 97550318.0287154, 0.00123042113221076, 0.00101162833904139, 1539840777.42301, 195541893.072367, 97548262.8169295, 0.00123696519477965, 0.00101706085887839
4572, 9, 1553680200.53, 138750.889539787, 2689414.67915154, 1539840777.42301, 195541893.072367, 97548262.8169295, 0.00123696519477965, 0.00101706085887839, 1566958311.98432, 195541932.125627, 97540914.6384754, 0.00130058966653307, 0.00105029276966994
